date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:19:11	1091/1091	---MCZ	200	added ('OK')	text/css	date:Sat,%2009%20Jul%202016%2010:19:10%20GMT	http://avsys.tothong.com/wp-content/plugins/devformatter/devfmt_css.php?ver=2015.0.2.1	C:/My%20Web%20Sites/avsys/avsys.tothong.com/wp-content/plugins/devformatter/devfmt_css21a3.css	(from http://avsys.tothong.com/)
06:19:11	727/727	---M--	200	added ('OK')	application/x-shockwave-flash	date:Tue,%2015%20Jul%202014%2020:28:16%20GMT	http://avsys.tothong.com/wp-content/plugins/vipers-video-quicktags/resources/expressinstall.swf	C:/My%20Web%20Sites/avsys/avsys.tothong.com/wp-content/plugins/vipers-video-quicktags/resources/expressinstall.swf	(from http://avsys.tothong.com/)
06:19:11	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:11%20GMT	http://i1.wp.com/img.youtube.com/vi/1xHuOKxGyvg/0.jpg	C:/My%20Web%20Sites/avsys/i1.wp.com/img.youtube.com/vi/1xHuOKxGyvg/0.10.delayed	(from http://avsys.tothong.com/)
06:19:12	3579/3579	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/1xHuOKxGyvg/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/1xHuOKxGyvg/0.jpg	(from http://avsys.tothong.com/)
06:19:13	45912/45912	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:13%20GMT	http://avsys.tothong.com/category/homework/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/category/homework/index.html	(from http://avsys.tothong.com/)
06:19:13	57683/57683	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:13%20GMT	http://avsys.tothong.com/category/note/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/category/note/index.html	(from http://avsys.tothong.com/)
06:19:13	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:14%20GMT	http://i2.wp.com/img.youtube.com/vi/nTEABxz1e_k/0.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/img.youtube.com/vi/nTEABxz1e_k/0.12.delayed	(from http://avsys.tothong.com/)
06:19:14	16028/16028	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:14%20GMT	http://avsys.tothong.com/sdub-the-app/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/sdub-the-app/index.html	(from http://avsys.tothong.com/)
06:19:14	14770/14770	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:14%20GMT	http://avsys.tothong.com/category/final-project/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/category/final-project/index.html	(from http://avsys.tothong.com/)
06:19:15	5019/5019	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/nTEABxz1e_k/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/nTEABxz1e_k/0.jpg	(from http://avsys.tothong.com/)
06:19:15	15610/15610	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:15%20GMT	http://avsys.tothong.com/n11_final-projects-opencv/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/n11_final-projects-opencv/index.html	(from http://avsys.tothong.com/)
06:19:15	16495/16495	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:15%20GMT	http://avsys.tothong.com/n11_osc/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/n11_osc/index.html	(from http://avsys.tothong.com/)
06:19:16	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:16%20GMT	http://i0.wp.com/img.youtube.com/vi/TbV7loKp69s/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/TbV7loKp69s/0.14.delayed	(from http://avsys.tothong.com/)
06:19:16	23167/23167	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:16%20GMT	http://avsys.tothong.com/n10/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/n10/index.html	(from http://avsys.tothong.com/)
06:19:17	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:17%20GMT	http://i1.wp.com/img.youtube.com/vi/nvWwlZSXaR0/0.jpg	C:/My%20Web%20Sites/avsys/i1.wp.com/img.youtube.com/vi/nvWwlZSXaR0/0.16.delayed	(from http://avsys.tothong.com/)
06:19:17	19369/19369	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/TbV7loKp69s/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/TbV7loKp69s/0.jpg	(from http://avsys.tothong.com/)
06:19:17	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:17%20GMT	http://i0.wp.com/img.youtube.com/vi/kzniaKxMr2g/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/kzniaKxMr2g/0.jpg	(from http://avsys.tothong.com/)
06:19:17	15796/15796	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/nvWwlZSXaR0/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/nvWwlZSXaR0/0.jpg	(from http://avsys.tothong.com/)
06:19:17	13271/13271	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/kzniaKxMr2g/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/kzniaKxMr2g/0.jpg	(from http://avsys.tothong.com/)
06:19:18	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:18%20GMT	http://i2.wp.com/img.youtube.com/vi/ou6JNQwPWE0/0.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/img.youtube.com/vi/ou6JNQwPWE0/0.1a.delayed	(from http://avsys.tothong.com/)
06:19:19	7176/7176	---M--	200	added ('OK')	image/jpeg	etag:%221430527109%22	https://img.youtube.com/vi/ou6JNQwPWE0/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/ou6JNQwPWE0/0.jpg	(from http://avsys.tothong.com/)
06:19:19	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:19%20GMT	http://i0.wp.com/img.youtube.com/vi/ouAUo9jVtAU/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/ouAUo9jVtAU/0.1c.delayed	(from http://avsys.tothong.com/)
06:19:21	15623/15623	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:21%20GMT	http://avsys.tothong.com/final-project-proposal/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/final-project-proposal/index.html	(from http://avsys.tothong.com/)
06:19:21	15261/15261	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:21%20GMT	http://avsys.tothong.com/hw9_white-square/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/hw9_white-square/index.html	(from http://avsys.tothong.com/)
06:19:21	17525/17525	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ouAUo9jVtAU/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/ouAUo9jVtAU/0.jpg	(from http://avsys.tothong.com/)
06:19:21	20000/20000	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:21%20GMT	http://avsys.tothong.com/n9_visitingartist/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/n9_visitingartist/index.html	(from http://avsys.tothong.com/)
06:19:23	15209/15209	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:23%20GMT	http://avsys.tothong.com/hw8_wave-visualization/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/hw8_wave-visualization/index.html	(from http://avsys.tothong.com/)
06:19:23	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:23%20GMT	http://i2.wp.com/img.youtube.com/vi/me5Zzm2TXh4/0.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/img.youtube.com/vi/me5Zzm2TXh4/0.1e.delayed	(from http://avsys.tothong.com/)
06:19:23	19249/19249	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:23%20GMT	http://avsys.tothong.com/n8_cymatics/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/n8_cymatics/index.html	(from http://avsys.tothong.com/)
06:19:23	1097/1097	---M--	404	error ('Not%20Found')	image/jpeg	date:Sat,%2009%20Jul%202016%2010:19:23%20GMT	https://img.youtube.com/vi/me5Zzm2TXh4/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/me5Zzm2TXh4/0.1f.delayed	(from http://avsys.tothong.com/)
06:19:24	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:24%20GMT	http://i0.wp.com/img.youtube.com/vi/HpovwbPGEoo/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/HpovwbPGEoo/0.20.delayed	(from http://avsys.tothong.com/)
06:19:24	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:24%20GMT	http://i0.wp.com/img.youtube.com/vi/EjX8aCRQ8Ms/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/EjX8aCRQ8Ms/0.jpg	(from http://avsys.tothong.com/)
06:19:24	8333/8333	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/HpovwbPGEoo/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/HpovwbPGEoo/0.jpg	(from http://avsys.tothong.com/)
06:19:25	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:25%20GMT	http://i0.wp.com/img.youtube.com/vi/kBq2tI1GQB0/0.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/img.youtube.com/vi/kBq2tI1GQB0/0.jpg	(from http://avsys.tothong.com/)
06:19:25	12518/12518	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/EjX8aCRQ8Ms/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/EjX8aCRQ8Ms/0.jpg	(from http://avsys.tothong.com/)
06:19:25	37391/37391	---M--	200	added ('OK')	image/jpeg	etag:%221402985390%22	https://img.youtube.com/vi/kBq2tI1GQB0/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/kBq2tI1GQB0/0.jpg	(from http://avsys.tothong.com/)
06:19:27	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2009%20Jul%202016%2010:19:25%20GMT	http://i2.wp.com/img.youtube.com/vi/gtfJ5qZbwfg/0.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/img.youtube.com/vi/gtfJ5qZbwfg/0.26.delayed	(from http://avsys.tothong.com/)
06:19:27	8616/8616	---M--	200	added ('OK')	image/jpeg	etag:%221315776511%22	https://img.youtube.com/vi/gtfJ5qZbwfg/0.jpg	C:/My%20Web%20Sites/avsys/img.youtube.com/vi/gtfJ5qZbwfg/0.jpg	(from http://avsys.tothong.com/)
06:19:28	15710/15710	---M--	200	added ('OK')	image/jpeg	etag:%22f7c4cc3dbdf1191d%22	http://i2.wp.com/www.afn.org/~cthugha/gallery/full05.jpg?resize=320%2C200	C:/My%20Web%20Sites/avsys/i2.wp.com/www.afn.org/_cthugha/gallery/full0557d2.jpg	(from http://avsys.tothong.com/)
06:19:29	25279/25279	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Jul%202016%2010:19:29%20GMT	http://avsys.tothong.com/hw7_score/	C:/My%20Web%20Sites/avsys/avsys.tothong.com/hw7_score/index.html	(from http://avsys.tothong.com/)
06:19:49	124279/124279	---M--	200	added ('OK')	image/jpeg	etag:%22c566b201014f44ce%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/notscore-e1332338022356-1024x768.jpg?resize=1024%2C768	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/notscore-e1332338022356-1024x7683895.jpg	(from http://avsys.tothong.com/)
06:19:50	115241/115241	---M--	200	added ('OK')	image/png	etag:%2213e22f66fdf4e47c%22	http://i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/Screen-Shot-2012-03-21-at-9.43.13-AM.png	C:/My%20Web%20Sites/avsys/i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/Screen-Shot-2012-03-21-at-9.43.13-AM.png	(from http://avsys.tothong.com/)
06:20:07	112383/112383	---M--	200	added ('OK')	image/png	etag:%22e2767b4346af285b%22	http://i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/Screen-Shot-2012-03-21-at-9.43.13-AM.png?resize=1024%2C666	C:/My%20Web%20Sites/avsys/i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/Screen-Shot-2012-03-21-at-9.43.13-AM12b7.png	(from http://avsys.tothong.com/)
06:20:20	77149/77149	---M--	200	added ('OK')	image/jpeg	etag:%22a466e8ae249baf85%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/forgetmenotthis.jpg?resize=1024%2C628	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/forgetmenotthisc048.jpg	(from http://avsys.tothong.com/)
06:20:50	474610/474610	---M--	200	added ('OK')	image/jpeg	etag:%221f28e34ed4bcade7%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/forgetmenotthis.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/forgetmenotthis.jpg	(from http://avsys.tothong.com/)
06:20:55	28760/28760	---M--	200	added ('OK')	image/jpeg	etag:%22f4268866d0d30d67%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0035.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0035ea9f.jpg	(from http://avsys.tothong.com/)
06:21:03	444906/444906	---M--	200	added ('OK')	image/jpeg	etag:%22c6bf0c40c691a3b7%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0035.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0035.jpg	(from http://avsys.tothong.com/)
06:21:06	18383/18383	---M--	200	added ('OK')	image/jpeg	etag:%226033e5f2de35fe28%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0034.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0034ea9f.jpg	(from http://avsys.tothong.com/)
06:21:24	762049/762049	---M--	200	added ('OK')	image/jpeg	etag:%22b4330e6278f5b870%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/notscore.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/notscore.jpg	(from http://avsys.tothong.com/)
06:21:24	397855/397855	---M--	200	added ('OK')	image/jpeg	etag:%2248f925667bef05f5%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0034.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0034.jpg	(from http://avsys.tothong.com/)
06:21:28	25889/25889	---M--	200	added ('OK')	image/jpeg	etag:%22186fb74840e7f0bf%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0033.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0033ea9f.jpg	(from http://avsys.tothong.com/)
06:21:34	36286/36286	---M--	200	added ('OK')	image/jpeg	etag:%22fa8f973ee7de2836%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0032.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0032ea9f.jpg	(from http://avsys.tothong.com/)
06:22:25	554315/554315	---M--	200	added ('OK')	image/jpeg	etag:%223dd6fd8190af7a46%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0033.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0033.jpg	(from http://avsys.tothong.com/)
06:22:28	16867/16867	---M--	200	added ('OK')	image/jpeg	etag:%22dae697a67b038c4a%22	http://i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0031.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0031ea9f.jpg	(from http://avsys.tothong.com/)
06:22:34	544762/544762	---M--	200	added ('OK')	image/jpeg	etag:%2239d9611c3480766e%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0032.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0032.jpg	(from http://avsys.tothong.com/)
06:22:38	24801/24801	---M--	200	added ('OK')	image/jpeg	etag:%224f139f47fcf8b38e%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0030.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0030ea9f.jpg	(from http://avsys.tothong.com/)
06:22:50	529815/529815	---M--	200	added ('OK')	image/jpeg	etag:%22ab616abbe190cd9e%22	http://i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0031.jpg	C:/My%20Web%20Sites/avsys/i1.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0031.jpg	(from http://avsys.tothong.com/)
06:22:54	25077/25077	---M--	200	added ('OK')	image/jpeg	etag:%226b3b38cf15a53114%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0029.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0029ea9f.jpg	(from http://avsys.tothong.com/)
06:23:10	597195/597195	---M--	200	added ('OK')	image/jpeg	etag:%22485a0c0ee4ca78ab%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0030.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0030.jpg	(from http://avsys.tothong.com/)
06:23:15	29510/29510	---M--	200	added ('OK')	image/jpeg	etag:%22298b5c5eb37d5e58%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0028.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0028ea9f.jpg	(from http://avsys.tothong.com/)
06:23:24	345608/345608	---M--	200	added ('OK')	image/jpeg	etag:%227a8436188f00d09f%22	http://i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0029.jpg	C:/My%20Web%20Sites/avsys/i0.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0029.jpg	(from http://avsys.tothong.com/)
06:23:30	34119/34119	---M--	200	added ('OK')	image/jpeg	etag:%22bd56d0db2caa2045%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0027.jpg?resize=150%2C150	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0027ea9f.jpg	(from http://avsys.tothong.com/)
06:23:37	370310/370310	---M--	200	added ('OK')	image/jpeg	etag:%22726f7c274b128972%22	http://i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0028.jpg	C:/My%20Web%20Sites/avsys/i2.wp.com/avsys.tothong.com/wp-content/uploads/2012/03/20120319-_DSC0028.jpg	(from http://avsys.tothong.com/)
